Sample	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	6	6	6	6	6	6	6	6	6	6	7	7	7	7	7	7	7	7	7	7	8	8	8	8	8	8	8	8	8	8	9	9	9	9	9	9	9	9	9	9	10	10	10	10	10	10	10	10	10	10	11	11	11	11	11	11	11	11	11	11	12	12	12	12	12	12	12	12	12	12	13	13	13	13	13	13	13	13	13	13	14	14	14	14	14	14	14	14	14	14	15	15	15	15	15	15	15	15	15	15	16	16	16	16	16	16	16	16	16	16	17	17	17	17	17	17	17	17	17	17	18	18	18	18	18	18	18	18	18	18	19	19	19	19	19	19	19	19	19	19	20	20	20	20	20	20	20	20	20	20	21	21	21	21	21	21	21	21	21	21	22	22	22	22	22	22	22	22	22	22	23	23	23	23	23	23	23	23	23	23	24	24	24	24	24	24	24	24	24	24	25	25	25	25	25	25	25	25	25	25	26	26	26	26	26	26	26	26	26	26	27	27	27	27	27	27	27	27	27	27	28	28	28	28	28	28	28	28	28	28	29	29	29	29	29	29	29	29	29	29	30	30	30	30	30	30	30	30	30	30
Fold	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10	1	2	3	4	5	6	7	8	9	10
Rank																																																																																																																																																																																																																																																																																																												
212	0.83333333333333337	0.66666666666666663	0.75	1.0	0.625	0.625	0.83333333333333337	0.66666666666666674	0.66666666666666674	0.0	0.5	0.33333333333333331	0.5	0.75	0.5	0.75	0.66666666666666674	0.33333333333333337	0.66666666666666674	0.5	0.83333333333333337	0.41666666666666663	0.375	1.0	0.75	0.625	0.0	0.83333333333333337	0.66666666666666674	0.33333333333333337		0.58333333333333326	0.75	1.0	0.25	0.875	0.5	0.16666666666666669	0.16666666666666669	0.33333333333333337	0.58333333333333337	0.58333333333333326	0.5	1.0	0.625	1.0	0.83333333333333337	0.0	0.66666666666666674	1.0	0.66666666666666663	0.25	0.125	0.875	1.0	1.0	0.66666666666666674	0.66666666666666674	0.66666666666666674	0.5	0.58333333333333326	0.75	0.625	0.625	0.25	0.25	0.66666666666666674	0.83333333333333337	0.66666666666666674	0.66666666666666674	0.66666666666666663	0.33333333333333331	0.75	0.5	0.0	0.375	1.0	1.0	0.5	1.0	0.5	0.66666666666666663	0.75	0.5	0.75	0.625	0.83333333333333337	1.0	0.66666666666666674	0.5	0.58333333333333326	0.91666666666666663	0.5	0.625	0.0	0.5	0.66666666666666674	0.83333333333333337	0.83333333333333337	0.83333333333333337		0.5	0.375	0.625	0.75	0.125	0.83333333333333337	0.83333333333333337	0.66666666666666674	1.0	0.66666666666666663		0.75	0.5	0.75	0.5	0.5	0.83333333333333337	0.66666666666666674	0.5	0.66666666666666663	0.66666666666666663	0.625	0.25	1.0	0.75	0.5	1.0	0.83333333333333337	0.5	0.5	0.33333333333333331	0.625	0.125	0.5	0.25	0.83333333333333337	1.0	1.0	0.66666666666666674	1.0	0.5		0.5	0.25	0.625	0.5	0.83333333333333337	1.0	0.83333333333333337	0.41666666666666663	0.83333333333333326	0.75	0.5	0.75	1.0	0.66666666666666674	0.33333333333333337	0.66666666666666674	0.66666666666666674		0.58333333333333337	0.625	0.5	0.0	1.0	1.0	1.0	0.5	0.66666666666666674	0.66666666666666663	0.83333333333333337	1.0	1.0	0.75	0.0	0.33333333333333337	0.5	0.5	0.5		0.75	0.5	0.875	0.25	0.875	0.83333333333333337	0.66666666666666674	0.16666666666666669	0.83333333333333337	0.91666666666666663	0.5	0.5	1.0	0.625	0.25	0.33333333333333337	0.83333333333333337	1.0	0.5	0.66666666666666663	0.58333333333333326	0.5	1.0	0.625	0.5	0.33333333333333337	0.66666666666666674	0.0	0.66666666666666674	0.83333333333333326	0.25	0.5	1.0	0.25	0.75	0.33333333333333337	0.66666666666666674	1.0	0.5	0.41666666666666663	0.66666666666666663	0.0	0.625	1.0	0.75	0.66666666666666674	0.33333333333333337	1.0	0.5	0.58333333333333326	0.5	1.0	0.875	0.625	0.375	0.5	0.5	1.0	0.16666666666666669	0.83333333333333326	0.66666666666666663	1.0	0.375	0.875	0.5	0.5	1.0	0.83333333333333337	0.16666666666666669	0.41666666666666663	0.91666666666666663	0.75	0.625	0.75	0.75	0.66666666666666674	0.5	0.66666666666666674	0.33333333333333337	0.75	0.41666666666666663	0.75	0.875	0.25	0.75	1.0	1.0	0.33333333333333337	0.33333333333333337	0.5	0.33333333333333331	0.75	0.375	0.25	0.75	0.66666666666666674	1.0	1.0	0.83333333333333337	0.83333333333333326	0.5	0.375	0.125	0.875	0.875	0.66666666666666674	0.33333333333333337	0.16666666666666669	1.0	0.33333333333333331		0.75	0.5	0.5	0.625	1.0	0.66666666666666674	1.0	0.5
211	0.83333333333333337	0.66666666666666663	0.875	1.0	0.625	0.625	0.83333333333333337	0.66666666666666674	0.66666666666666674	0.0	0.5	0.33333333333333331	0.5	0.75	0.5	0.75	0.66666666666666674	0.33333333333333337	0.66666666666666674	0.5	0.83333333333333337	0.41666666666666663	0.375	1.0	0.75	0.625	0.0	0.83333333333333337	0.66666666666666674	0.33333333333333337	0.66666666666666663	0.58333333333333326	0.75	1.0	0.25	0.875	0.5	0.16666666666666669	0.16666666666666669	0.33333333333333337	0.58333333333333337	0.58333333333333326	0.5	1.0	0.625	1.0	0.83333333333333337	0.0	0.66666666666666674	1.0	0.66666666666666663	0.25	0.125	0.875	1.0	1.0	0.66666666666666674	0.66666666666666674	0.66666666666666674	0.5	0.58333333333333326	0.75	0.625	0.625	0.25	0.25	0.66666666666666674	0.83333333333333337	0.66666666666666674	0.66666666666666674	0.66666666666666663	0.33333333333333331	0.75	0.5	0.0	0.375	1.0	1.0	0.5	1.0	0.5	0.66666666666666663	0.75	0.5	0.75	0.625	0.83333333333333337	1.0	0.66666666666666674	0.5	0.58333333333333326	0.91666666666666663	0.5	0.625	0.0	0.5	0.66666666666666674	0.83333333333333337	0.83333333333333337	0.83333333333333337		0.5	0.375	0.625	0.75	0.125	0.83333333333333337	0.83333333333333337	0.66666666666666674	1.0	0.66666666666666663	0.66666666666666663	0.75	0.5	0.75	0.5	0.5	0.83333333333333337	0.66666666666666674	0.5	0.66666666666666663	0.66666666666666663	0.625	0.25	1.0	0.75	0.5	1.0	0.83333333333333337	0.5	0.5	0.33333333333333331	0.625	0.125	0.5	0.25	0.83333333333333337	1.0	1.0	0.66666666666666674	1.0	0.5	0.625	0.5	0.25	0.625	0.5	0.83333333333333337	1.0	0.83333333333333337	0.41666666666666663	0.83333333333333326	0.75	0.5	0.75	1.0	0.66666666666666674	0.33333333333333337	0.66666666666666674	0.5		0.5	0.625	0.5	0.0	1.0	1.0	1.0	0.5	0.66666666666666674	0.66666666666666663	0.83333333333333337	1.0	1.0	0.75	0.0	0.33333333333333337	0.5	0.5	0.5		0.75	0.5	0.875	0.25	0.875	0.83333333333333337	0.83333333333333337	0.16666666666666669	0.83333333333333337	0.91666666666666663	0.5	0.5	1.0	0.625	0.25	0.33333333333333337	0.83333333333333337	1.0	0.5	0.66666666666666663	0.58333333333333326	0.5	1.0	0.625	0.5	0.33333333333333337	0.66666666666666674	0.0	0.66666666666666674	0.83333333333333326	0.25	0.5	1.0	0.25	0.75	0.33333333333333337	0.66666666666666674	1.0	0.5	0.41666666666666663	0.66666666666666663	0.0	0.625	1.0	0.75	0.66666666666666674	0.33333333333333337	1.0	0.5	0.58333333333333326	0.5	1.0	0.875	0.625	0.375	0.5	0.5	1.0	0.16666666666666669	0.83333333333333326	0.66666666666666663	1.0	0.375	0.875	0.5	0.5	1.0	0.83333333333333337	0.16666666666666669	0.41666666666666663	0.91666666666666663	0.75	0.625	0.75	0.75	0.66666666666666674	0.5	0.66666666666666674	0.33333333333333337	0.75	0.41666666666666663	0.75	0.875	0.25	0.75	1.0	1.0	0.33333333333333337	0.33333333333333337	0.5	0.33333333333333331	0.75	0.375	0.25	0.75	0.66666666666666674	1.0	1.0	0.83333333333333337	0.83333333333333326	0.5	0.375	0.125	0.875	0.875	0.66666666666666674	0.33333333333333337	0.16666666666666669	1.0	0.33333333333333331		0.75	0.5	0.5	0.625	1.0	0.66666666666666674	1.0	0.5
210	0.83333333333333337	0.66666666666666663	0.75	1.0	0.625	0.625	0.83333333333333337	0.66666666666666674	0.66666666666666674	0.0	0.5	0.33333333333333331	0.5	0.75	0.5	0.75	0.66666666666666674	0.33333333333333337	0.66666666666666674	0.5	0.83333333333333337	0.41666666666666663	0.375	1.0	0.75	0.625	0.0	0.83333333333333337	0.66666666666666674	0.33333333333333337	0.66666666666666663	0.58333333333333326	0.75	1.0	0.25	0.875	0.5	0.16666666666666669	0.16666666666666669	0.33333333333333337	0.58333333333333337	0.58333333333333326	0.5	1.0	0.625	1.0	0.83333333333333337	0.0	0.66666666666666674	1.0	0.66666666666666663	0.25	0.125	0.875	1.0	1.0	0.66666666666666674	0.66666666666666674	0.66666666666666674	0.5	0.58333333333333326	0.75	0.625	0.625	0.25	0.25	0.66666666666666674	0.83333333333333337	0.66666666666666674	0.66666666666666674	0.66666666666666663	0.33333333333333331	0.75	0.5	0.0	0.375	1.0	1.0	0.5	1.0	0.5	0.66666666666666663	0.75	0.5	0.75	0.625	0.83333333333333337	1.0	0.66666666666666674	0.5	0.58333333333333326	0.91666666666666663	0.5	0.625	0.0	0.5	0.66666666666666674	0.83333333333333337	0.83333333333333337	0.83333333333333337	0.58333333333333326	0.5	0.375	0.625	0.75	0.125	0.83333333333333337	0.83333333333333337	0.66666666666666674	1.0	0.66666666666666663	0.66666666666666663	0.75	0.5	0.75	0.5	0.5	0.83333333333333337	0.66666666666666674	0.5	0.66666666666666663	0.66666666666666663	0.625	0.25	1.0	0.75	0.5	1.0	0.83333333333333337	0.5	0.5	0.33333333333333331	0.625	0.125	0.5	0.25	0.83333333333333337	1.0	1.0	0.66666666666666674	1.0	0.5	0.625	0.5	0.25	0.625	0.5	0.83333333333333337	1.0	0.83333333333333337	0.41666666666666663	0.83333333333333326	0.75	0.5	0.75	1.0	0.66666666666666674	0.33333333333333337	0.66666666666666674	0.5		0.5	0.625	0.5	0.0	1.0	1.0	1.0	0.5	0.66666666666666674	0.66666666666666663	0.83333333333333337	1.0	1.0	0.75	0.0	0.33333333333333337	0.5	0.5	0.5	0.83333333333333337	0.75	0.5	0.875	0.25	0.875	0.83333333333333337	0.83333333333333337	0.16666666666666669	0.83333333333333337	0.91666666666666663	0.5	0.5	1.0	0.625	0.25	0.33333333333333337	0.83333333333333337	1.0	0.5	0.66666666666666663	0.58333333333333326	0.5	1.0	0.625	0.5	0.33333333333333337	0.66666666666666674	0.0	0.66666666666666674	0.83333333333333326	0.25	0.5	1.0	0.25	0.75	0.33333333333333337	0.66666666666666674	1.0	0.5	0.41666666666666663	0.66666666666666663	0.0	0.625	1.0	0.75	0.66666666666666674	0.33333333333333337	1.0	0.5	0.58333333333333326	0.5	1.0	0.875	0.625	0.375	0.5	0.5	1.0	0.16666666666666669	0.83333333333333326	0.66666666666666663	1.0	0.375	0.875	0.5	0.5	1.0	0.83333333333333337	0.16666666666666669	0.41666666666666663	0.91666666666666663	0.75	0.625	0.75	0.75	0.66666666666666674	0.5	0.66666666666666674	0.33333333333333337	0.83333333333333337	0.41666666666666663	0.75	0.875	0.25	0.75	1.0	1.0	0.33333333333333337	0.33333333333333337	0.5	0.33333333333333331	0.75	0.375	0.25	0.75	0.66666666666666674	1.0	1.0	0.83333333333333337	0.83333333333333326	0.5	0.375	0.125	0.875	0.875	0.66666666666666674	0.33333333333333337	0.16666666666666669	1.0	0.33333333333333331		0.75	0.5	0.5	0.625	1.0	0.66666666666666674	1.0	0.5
209	0.83333333333333337	0.66666666666666663	0.75	1.0	0.625	0.625	0.83333333333333337	0.66666666666666674	0.66666666666666674	0.0	0.5	0.33333333333333331	0.5	0.75	0.5	0.75	0.66666666666666674	0.33333333333333337	0.66666666666666674	0.5	0.83333333333333337	0.41666666666666663	0.375	1.0	0.75	0.625	0.0	0.83333333333333337	0.66666666666666674	0.33333333333333337	0.66666666666666663	0.58333333333333326	0.75	1.0	0.25	0.875	0.5	0.16666666666666669	0.16666666666666669	0.33333333333333337	0.58333333333333337	0.58333333333333326	0.5	1.0	0.625	1.0	0.83333333333333337	0.0	0.66666666666666674	1.0	0.66666666666666663	0.25	0.125	0.875	1.0	1.0	0.66666666666666674	0.66666666666666674	0.66666666666666674	0.5	0.58333333333333326	0.75	0.625	0.625	0.25	0.25	0.66666666666666674	0.83333333333333337	0.66666666666666674	0.66666666666666674	0.66666666666666663	0.33333333333333331	0.75	0.5	0.0	0.375	1.0	1.0	0.5	1.0	0.5	0.66666666666666663	0.75	0.5	0.75	0.625	0.83333333333333337	1.0	0.66666666666666674	0.5	0.58333333333333326	0.91666666666666663	0.5	0.625	0.0	0.5	0.66666666666666674	0.83333333333333337	0.83333333333333337	0.83333333333333337	0.58333333333333326	0.5	0.375	0.625	0.75	0.125	0.83333333333333337	0.83333333333333337	0.66666666666666674	1.0	0.66666666666666663	0.66666666666666663	0.75	0.5	0.75	0.5	0.5	0.83333333333333337	0.66666666666666674	0.5	0.66666666666666663	0.66666666666666663	0.625	0.25	1.0	0.75	0.5	1.0	0.83333333333333337	0.5	0.5	0.33333333333333331	0.625	0.125	0.5	0.25	0.83333333333333337	1.0	1.0	0.66666666666666674	1.0	0.5	0.625	0.5	0.25	0.625	0.5	0.83333333333333337	1.0	0.83333333333333337	0.41666666666666663	0.83333333333333326	0.75	0.5	0.75	1.0	0.66666666666666674	0.33333333333333337	0.66666666666666674	0.5		0.58333333333333337	0.625	0.625	0.0	1.0	1.0	1.0	0.5	0.66666666666666674	0.66666666666666663	0.83333333333333337	1.0	1.0	0.75	0.0	0.33333333333333337	0.5	0.5	0.5	0.83333333333333337	0.75	0.5	0.875	0.25	0.875	0.83333333333333337	0.83333333333333337	0.16666666666666669	0.83333333333333337	0.91666666666666663	0.5	0.5	1.0	0.625	0.25	0.33333333333333337	0.83333333333333337	1.0	0.5	0.66666666666666663	0.58333333333333326	0.5	1.0	0.625	0.5	0.33333333333333337	0.66666666666666674	0.0	0.66666666666666674	0.83333333333333326	0.25	0.5	1.0	0.25	0.75	0.33333333333333337	0.66666666666666674	1.0	0.5	0.41666666666666663	0.66666666666666663	0.0	0.625	1.0	0.75	0.66666666666666674	0.33333333333333337	1.0	0.5	0.58333333333333326	0.5	1.0	0.875	0.625	0.375	0.5	0.5	1.0	0.16666666666666669	0.83333333333333326	0.66666666666666663	1.0	0.375	0.875	0.5	0.5	1.0	0.83333333333333337	0.16666666666666669	0.41666666666666663	0.91666666666666663	0.75	0.625	0.75	0.75	0.66666666666666674	0.5	0.66666666666666674	0.33333333333333337	0.83333333333333337	0.41666666666666663	0.75	0.875	0.25	0.75	1.0	1.0	0.33333333333333337	0.33333333333333337	0.5	0.33333333333333331	0.75	0.375	0.25	0.75	0.66666666666666674	1.0	1.0	0.66666666666666674	0.83333333333333326	0.5	0.375	0.125	0.875	0.875	0.66666666666666674	0.33333333333333337	0.16666666666666669	1.0	0.33333333333333331	0.83333333333333337	0.75	0.5	0.5	0.625	1.0	0.66666666666666674	1.0	0.5
208	0.83333333333333337	0.66666666666666663	0.75	1.0	0.625	0.625	0.83333333333333337	0.66666666666666674	0.66666666666666674	0.0	0.5	0.33333333333333331	0.5	0.75	0.5	0.75	0.66666666666666674	0.33333333333333337	0.83333333333333337	0.5	0.83333333333333337	0.41666666666666663	0.375	1.0	0.75	0.625	0.0	0.83333333333333337	0.66666666666666674	0.33333333333333337	0.66666666666666663	0.58333333333333326	0.75	1.0	0.25	0.875	0.5	0.16666666666666669	0.16666666666666669	0.33333333333333337	0.58333333333333337	0.58333333333333326	0.5	1.0	0.625	1.0	0.83333333333333337	0.0	0.66666666666666674	1.0	0.66666666666666663	0.25	0.125	0.875	1.0	1.0	0.66666666666666674	0.66666666666666674	0.66666666666666674	0.5	0.58333333333333326	0.75	0.625	0.625	0.25	0.25	0.66666666666666674	0.83333333333333337	0.66666666666666674	0.66666666666666674	0.66666666666666663	0.33333333333333331	0.75	0.5	0.0	0.375	1.0	1.0	0.5	1.0	0.5	0.66666666666666663	0.75	0.5	0.75	0.625	0.83333333333333337	1.0	0.66666666666666674	0.5	0.58333333333333326	0.91666666666666663	0.5	0.625	0.0	0.5	0.66666666666666674	0.83333333333333337	0.83333333333333337	0.83333333333333337	0.58333333333333326	0.5	0.375	0.625	0.75	0.125	0.83333333333333337	0.83333333333333337	0.66666666666666674	1.0	0.66666666666666663	0.66666666666666663	0.75	0.5	0.75	0.5	0.5	0.83333333333333337	0.66666666666666674	0.5	0.66666666666666663	0.66666666666666663	0.625	0.25	1.0	0.75	0.5	1.0	0.83333333333333337	0.5	0.5	0.33333333333333331	0.625	0.125	0.5	0.25	0.83333333333333337	1.0	1.0	0.66666666666666674	1.0	0.5	0.625	0.5	0.25	0.625	0.5	0.83333333333333337	1.0	0.83333333333333337	0.41666666666666663	0.83333333333333326	0.75	0.5	0.75	1.0	0.66666666666666674	0.33333333333333337	0.66666666666666674	0.5		0.5	0.625	0.625	0.0	1.0	1.0	1.0	0.5	0.66666666666666674	0.66666666666666663	0.83333333333333337	1.0	1.0	0.75	0.0	0.33333333333333337	0.5	0.5	0.5	0.83333333333333337	0.75	0.5	0.875	0.25	0.875	0.83333333333333337	0.83333333333333337	0.16666666666666669	0.83333333333333337	0.91666666666666663	0.5	0.5	1.0	0.625	0.25	0.33333333333333337	0.83333333333333337	1.0	0.5	0.66666666666666663	0.58333333333333326	0.5	1.0	0.625	0.5	0.33333333333333337	0.66666666666666674	0.0	0.66666666666666674	0.83333333333333326	0.25	0.5	1.0	0.25	0.75	0.33333333333333337	0.66666666666666674	1.0	0.5	0.41666666666666663	0.66666666666666663	0.0	0.625	1.0	0.75	0.66666666666666674	0.33333333333333337	1.0	0.5	0.58333333333333326	0.5	1.0	0.875	0.625	0.375	0.5	0.5	1.0	0.16666666666666669	0.83333333333333326	0.66666666666666663	1.0	0.375	0.875	0.5	0.5	1.0	0.83333333333333337	0.16666666666666669	0.41666666666666663	0.91666666666666663	0.75	0.625	0.75	0.75	0.66666666666666674	0.5	0.66666666666666674	0.33333333333333337	0.83333333333333337	0.41666666666666663	0.75	0.875	0.25	0.75	1.0	1.0	0.33333333333333337	0.33333333333333337	0.5	0.33333333333333331	0.75	0.375	0.25	0.75	0.66666666666666674	1.0	1.0	0.66666666666666674	0.83333333333333326	0.5	0.375	0.125	0.875	0.875	0.66666666666666674	0.33333333333333337	0.16666666666666669	1.0	0.33333333333333331	0.83333333333333337	0.75	0.5	0.5	0.625	1.0	0.66666666666666674	1.0	0.5
207	0.83333333333333337	0.66666666666666663	0.75	1.0	0.625	0.625	0.83333333333333337	0.66666666666666674	0.66666666666666674	0.0	0.5	0.33333333333333331	0.5	0.75	0.5	0.75	0.66666666666666674	0.33333333333333337	0.66666666666666674	0.5	0.83333333333333337	0.41666666666666663	0.375	1.0	0.75	0.625	0.0	0.83333333333333337	0.66666666666666674	0.33333333333333337	0.66666666666666663	0.58333333333333326	0.75	1.0	0.25	0.875	0.5	0.16666666666666669	0.16666666666666669	0.33333333333333337	0.58333333333333337	0.58333333333333326	0.5	1.0	0.625	1.0	0.83333333333333337	0.0	0.66666666666666674	1.0	0.66666666666666663	0.25	0.125	0.875	1.0	1.0	0.66666666666666674	0.66666666666666674	0.66666666666666674	0.5	0.58333333333333326	0.75	0.625	0.625	0.25	0.25	0.66666666666666674	0.83333333333333337	0.66666666666666674	0.66666666666666674	0.66666666666666663	0.33333333333333331	0.75	0.5	0.0	0.375	1.0	1.0	0.5	1.0	0.5	0.66666666666666663	0.75	0.5	0.75	0.625	0.83333333333333337	1.0	0.66666666666666674	0.5	0.58333333333333326	0.91666666666666663	0.5	0.625	0.0	0.5	0.66666666666666674	0.83333333333333337	0.83333333333333337	0.83333333333333337	0.58333333333333326	0.5	0.375	0.625	0.75	0.125	0.83333333333333337	0.83333333333333337	0.66666666666666674	1.0	0.66666666666666663	0.66666666666666663	0.75	0.5	0.75	0.5	0.5	0.83333333333333337	0.66666666666666674	0.5	0.66666666666666663	0.66666666666666663	0.625	0.25	1.0	0.75	0.5	1.0	0.83333333333333337	0.5	0.5	0.33333333333333331	0.625	0.125	0.5	0.25	0.83333333333333337	1.0	1.0	0.66666666666666674	1.0	0.5	0.625	0.5	0.25	0.625	0.5	0.83333333333333337	1.0	0.83333333333333337	0.41666666666666663	0.83333333333333326	0.75	0.5	0.75	1.0	0.66666666666666674	0.33333333333333337	0.66666666666666674	0.5	0.66666666666666663	0.5	0.625	0.625	0.0	1.0	1.0	1.0	0.5	0.66666666666666674	0.66666666666666663	0.83333333333333337	1.0	1.0	0.75	0.0	0.33333333333333337	0.5	0.5	0.5	0.83333333333333337	0.75	0.5	0.875	0.25	0.875	0.83333333333333337	0.66666666666666674	0.16666666666666669	0.83333333333333337	0.91666666666666663	0.5	0.5	1.0	0.625	0.25	0.33333333333333337	0.83333333333333337	1.0	0.5	0.66666666666666663	0.58333333333333326	0.5	1.0	0.625	0.5	0.33333333333333337	0.66666666666666674	0.0	0.66666666666666674	0.83333333333333326	0.25	0.5	1.0	0.25	0.75	0.33333333333333337	0.66666666666666674	1.0	0.5	0.41666666666666663	0.66666666666666663	0.0	0.625	1.0	0.75	0.66666666666666674	0.33333333333333337	1.0	0.5	0.58333333333333326	0.5	1.0	0.875	0.625	0.375	0.5	0.5	1.0	0.16666666666666669	0.83333333333333326	0.66666666666666663	1.0	0.375	0.875	0.5	0.5	1.0	0.83333333333333337	0.16666666666666669	0.41666666666666663	0.91666666666666663	0.75	0.625	0.75	0.75	0.66666666666666674	0.5	0.66666666666666674	0.33333333333333337	0.83333333333333337	0.41666666666666663	0.75	0.875	0.25	0.75	1.0	1.0	0.33333333333333337	0.33333333333333337	0.5	0.33333333333333331	0.75	0.375	0.25	0.75	0.66666666666666674	1.0	1.0	0.66666666666666674	0.83333333333333326	0.5	0.375	0.125	0.875	0.875	0.66666666666666674	0.33333333333333337	0.16666666666666669	1.0	0.33333333333333331	0.83333333333333337	0.75	0.5	0.5	0.625	1.0	0.66666666666666674	1.0	0.5
206	0.83333333333333337	0.66666666666666663	0.875	1.0	0.625	0.625	0.83333333333333337	0.66666666666666674	0.66666666666666674	0.0	0.5	0.33333333333333331	0.5	0.75	0.5	0.75	0.66666666666666674	0.33333333333333337	0.66666666666666674	0.5	0.83333333333333337	0.41666666666666663	0.375	1.0	0.75	0.625	0.0	0.83333333333333337	0.66666666666666674	0.33333333333333337	0.66666666666666663	0.58333333333333326	0.75	1.0	0.25	0.75	0.5	0.16666666666666669	0.16666666666666669	0.33333333333333337	0.58333333333333337	0.58333333333333326	0.5	1.0	0.625	1.0	0.83333333333333337	0.0	0.66666666666666674	1.0	0.66666666666666663	0.25	0.125	0.875	1.0	1.0	0.66666666666666674	0.66666666666666674	0.66666666666666674	0.5	0.58333333333333326	0.75	0.625	0.625	0.25	0.25	0.66666666666666674	0.83333333333333337	0.66666666666666674	0.66666666666666674	0.66666666666666663	0.33333333333333331	0.75	0.5	0.0	0.375	1.0	1.0	0.5	1.0	0.5	0.66666666666666663	0.75	0.5	0.75	0.625	0.83333333333333337	1.0	0.66666666666666674	0.5	0.58333333333333326	0.91666666666666663	0.5	0.625	0.0	0.5	0.66666666666666674	0.66666666666666674	0.83333333333333337	0.83333333333333337	0.58333333333333326	0.5	0.375	0.625	0.75	0.125	0.83333333333333337	0.66666666666666674	0.66666666666666674	1.0	0.66666666666666663	0.66666666666666663	0.75	0.5	0.75	0.5	0.5	0.83333333333333337	0.66666666666666674	0.5	0.66666666666666663	0.66666666666666663	0.625	0.25	1.0	0.75	0.5	1.0	0.83333333333333337	0.5	0.5	0.33333333333333331	0.625	0.125	0.5	0.25	0.83333333333333337	1.0	1.0	0.66666666666666674	1.0	0.5	0.625	0.5	0.25	0.625	0.5	0.83333333333333337	1.0	0.83333333333333337	0.41666666666666663	0.83333333333333326	0.75	0.5	0.75	1.0	0.66666666666666674	0.33333333333333337	0.66666666666666674	0.5	0.66666666666666663	0.5	0.625	0.625	0.0	1.0	1.0	1.0	0.5	0.66666666666666674	0.66666666666666663	0.83333333333333337	1.0	1.0	0.875	0.0	0.33333333333333337	0.5	0.5	0.5	0.83333333333333337	0.75	0.5	0.875	0.25	0.875	0.83333333333333337	0.66666666666666674	0.16666666666666669	0.83333333333333337	0.91666666666666663	0.5	0.5	1.0	0.625	0.25	0.33333333333333337	0.83333333333333337	1.0	0.5	0.66666666666666663	0.58333333333333326	0.5	1.0	0.625	0.5	0.33333333333333337	0.66666666666666674	0.0	0.66666666666666674	0.83333333333333326	0.25	0.5	1.0	0.25	0.75	0.33333333333333337	0.66666666666666674	1.0	0.5	0.41666666666666663	0.66666666666666663	0.0	0.625	1.0	0.75	0.66666666666666674	0.33333333333333337	1.0	0.5	0.58333333333333326	0.5	1.0	0.875	0.625	0.375	0.5	0.5	1.0	0.16666666666666669	0.83333333333333326	0.66666666666666663	1.0	0.375	0.875	0.5	0.5	1.0	0.83333333333333337	0.16666666666666669	0.41666666666666663	0.91666666666666663	0.75	0.625	0.75	0.75	0.66666666666666674	0.5	0.66666666666666674	0.33333333333333337	0.83333333333333337	0.41666666666666663	0.75	0.875	0.25	0.75	1.0	1.0	0.33333333333333337	0.33333333333333337	0.5	0.33333333333333331	0.75	0.375	0.25	0.75	0.66666666666666674	1.0	1.0	0.66666666666666674	0.83333333333333326	0.5	0.375	0.125	0.875	0.875	0.66666666666666674	0.33333333333333337	0.16666666666666669	1.0	0.33333333333333331	0.83333333333333337	0.75	0.5	0.5	0.625	1.0	0.66666666666666674	1.0	0.5
