coefficient	226_f	225_f	224_f	223_f	222_f	221_f	220_f	219_f	218_f	217_f	216_f	215_f	214_f	213_f	212_f	211_f	210_f	209_f	208_f	207_f	206_f	205_f	204_f	203_f	202_f	201_f	200_f	199_f	198_f	197_f	196_f	195_f	194_f	193_f	192_f	191_f	190_f	189_f	188_f	187_f	186_f	185_f	184_f	183_f	182_f	181_f	180_f	179_f	178_f	177_f	176_f	175_f	174_f	173_f	172_f	171_f	170_f	169_f	168_f	167_f	166_f	165_f	164_f	163_f	162_f	161_f	160_f	159_f	158_f	157_f	156_f	155_f	154_f	153_f	152_f	151_f	150_f	149_f	148_f	147_f	146_f	145_f	144_f	143_f	142_f	141_f	140_f	139_f	138_f	137_f	136_f	135_f	134_f	133_f	132_f	131_f	130_f	129_f	128_f	127_f	126_f	125_f	124_f	123_f	122_f	121_f	120_f	119_f	118_f	117_f	116_f	115_f	114_f	113_f	112_f	111_f	110_f	109_f	108_f	107_f	106_f	105_f	104_f	103_f	102_f	101_f	100_f	99_f	98_f	97_f	96_f	95_f	94_f	93_f	92_f	91_f	90_f	89_f	88_f	87_f	86_f	85_f	84_f	83_f	82_f	81_f	80_f	79_f	78_f	77_f	76_f	75_f	74_f	73_f	72_f	71_f	70_f	69_f	68_f	67_f	66_f	65_f	64_f	63_f	62_f	61_f	60_f	59_f	58_f	57_f	56_f	55_f	54_f	53_f	52_f	51_f	50_f	49_f	48_f	47_f	46_f	45_f	44_f	43_f	42_f	41_f	40_f	39_f	38_f	37_f	36_f	35_f	34_f	33_f	32_f	31_f	30_f	29_f	28_f	27_f	26_f	25_f	24_f	23_f	22_f	21_f	20_f	19_f	18_f	17_f	16_f	15_f	14_f	13_f	12_f	11_f	10_f	9_f	8_f	7_f	6_f	5_f	4_f	3_f	2_f	1_f
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__p-2534-18B5;g__;s__	0.0590976007522	0.0591032179383	0.0591059754753	0.0591224751651	0.0591838472497	0.0591572946636	0.0591654058551	0.0591493885335	0.059187602068	0.0592805462881	0.0593663440044	0.0593108622325	0.0591228426435	0.0591392156001	0.0595379727264	0.0595186439423	0.0595645768655	0.0595898274107	0.0594706437874	0.0593097862306	0.0592457433201	0.0593354305888	0.0593660519266	0.0591911784869	0.0592607202142	0.0594901101907	0.0592757119074	0.0589651256948	0.0588581485388	0.0588430915944	0.0589930330855	0.0587818220602	0.0590993567481	0.0597634614472	0.0587032209451	0.058522127362	0.0583639711979	0.0584695985353	0.0580585327486	0.0581918502064	0.0583036115202	0.0580671795784	0.057486818386	0.0573749410017	0.057575509053	0.0578294497656	0.0584381100247	0.0581033207828	0.0578816277272	0.0564719677553	0.0557315279674	0.0557436727851	0.0547279695281	0.0536039954386	0.0536576717463	0.0548042812275	0.0556013540331	0.0557358341654	0.0567988697508	0.0555540152769	0.055751416819	0.0548382978824	0.0544797536728	0.0539808196357	0.052848061933	0.0528461947958	0.05419154398	0.0534586124803	0.0528281118	0.0529680103539	0.0528413016546	0.0527402408463	0.0533205910316	0.0536357237067	0.0539011122782	0.0550180350652	0.052962950317	0.0523998574722	0.0524662726232	0.052357145839	0.0507286439118	0.0511319178739	0.0510800400482	0.051161250971	0.0498460703227	0.0498559331655	0.0489420045946	0.0511097548825	0.0484304815661	0.0464001039258	0.0473375707963	0.0476221242581	0.0476695934097	0.0474898554862	0.0481630215568	0.0470920180479	0.048038458	0.0469412839055	0.0485727590496	0.0501091983074	0.0497545615141	0.0471487511655	0.0481640109391	0.0475738455306	0.0479682985907	0.0491716293746	0.0499217724161	0.0508748512628	0.0477943883388	0.0571458327265	0.0539727369569	0.0556369281414	0.055806975336	0.0544230284275	0.0562920835537	0.0543645931943	0.0529789658926	0.0553410568391	0.054875899922	0.0550716716795	0.0602281499297	0.0569996254325	0.0582493466327	0.0605623095225	0.0567053968076	0.0600153744576	0.0583082517875	0.0543148699537	0.051018152956	0.0487588696953	0.0539449707642	0.0549100869023	0.0504361861475	0.0495713077899	0.0559281598511	0.0461354509681	0.051187915432	0.0527286770949	0.0547632936569	0.0518309089451	0.0487323506878	0.0611670274741	0.0530740273584	0.0483292756927																																																																																		
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Chryseobacterium;s__	0.0853752698974	0.0853722965185	0.085387231765	0.0853872795246	0.0853347765467	0.0853718611217	0.085235256243	0.0854048622035	0.0852100679137	0.0852589138471	0.08510093197	0.0852741847584	0.0852035829198	0.0852823545183	0.0852657015195	0.0852097009051	0.0854464894401	0.0855811198295	0.0857063531549	0.0856621555317	0.0855552252086	0.0853758767075	0.0854329146547	0.0854936218749	0.0851590605823	0.0850520272917	0.0854967131429	0.0852147727746	0.0852705619882	0.0856433781604	0.08586413492	0.0852453113219	0.0855225273825	0.0852482102705	0.0854293019647	0.0853064205383	0.0850187663542	0.0847551025586	0.0840867869834	0.084278351833	0.0846404502344	0.0841423424501	0.084263691206	0.0841779194856	0.0844668760931	0.0852532695972	0.084498638401	0.0843415353933	0.0848636983772	0.0848123541197	0.0845622857774	0.0855092352545	0.0844118473264	0.0845832382931	0.084239976126	0.0834666560267	0.0838527976997	0.0836449223073	0.0831666543647	0.0827564964465	0.0834806696352	0.0837438963704	0.085322100083	0.0859059806352	0.0840320674414	0.0844105104184	0.0847349680491	0.0844257399076	0.0880650969964	0.0877363530488	0.0874746478435	0.0899250691842	0.0898825723078	0.0903937869206	0.0894074798661	0.090152325547	0.0879893345559	0.0858572188336	0.0861445734439	0.0848618419579	0.0826413299093	0.0833662989704	0.084679190586	0.082563863413	0.0827353291696	0.0821888168452	0.0819002511719	0.083278138679	0.0840092618262	0.0838852109548	0.0851693288426	0.0836948273642	0.0873997927055	0.0855669661858	0.0853669428668	0.0860681210701	0.0824640530653	0.0812648263171	0.0770854262339	0.0794884707897	0.0758460199461	0.0745281202347	0.0763872920168	0.0786974072008	0.0805148219346	0.081818283796	0.0832216629778	0.0836551946593	0.0859891884344	0.0842148036737	0.0826625923077	0.0844675017594	0.0795754891999	0.0872476321314	0.0853652316413	0.0815516435869	0.0863728521514	0.0851710823999	0.090169152677	0.0927131813542	0.0902646698922	0.0953820032175	0.0990072854419	0.0951350641964	0.100616737219	0.0963846682172	0.0963794946838	0.092976954445	0.0908738323276	0.0919958574543	0.0955531930364	0.100676357646	0.100560774827	0.103000487399	0.110964993339	0.111277583896	0.119071479156	0.117705568551	0.114857226334	0.103498115757	0.0985867324774	0.104451825057	0.11417562309	0.110500187664	0.112244375562	0.104554497588	0.111279420167	0.110346643296	0.117847519498	0.116599291784	0.111526886003	0.1089565402	0.112847374902	0.12349831119	0.122673185245	0.120301791695	0.124937102027	0.114128531155	0.125950931305	0.122375616478	0.137095278889	0.127325020043	0.123724178257	0.129234429838	0.143932433229	0.147720611468	0.13402298882	0.118049213714	0.10761580954	0.107597637151	0.100466973137	0.107961670497	0.109820107844	0.110284855216	0.101974466398	0.0923040533945	0.0872110720564	0.0747637221488	0.0782519781422																																															
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Cloacibacterium;s__	-0.0807073069557	-0.0807113797066	-0.0806945292067	-0.0806770296899	-0.0807148138051	-0.0806846651767	-0.0806896763577	-0.0807008708576	-0.0806964482294	-0.0806877312402	-0.0806335897401	-0.0806538203043	-0.0806447231785	-0.0807107082753	-0.0806522423104	-0.0806227721428	-0.0806491379916	-0.0805920254218	-0.0807652828139	-0.0807580911552	-0.0806819070518	-0.0807325508762	-0.0808943036907	-0.0809535382417	-0.0809084368967	-0.0809389116126	-0.080937015064	-0.0810352643669	-0.081343367592	-0.0815392716402	-0.0817002611217	-0.0813374855062	-0.0809500158934	-0.0812073447362	-0.0813609187557	-0.0814422744725	-0.0810554679299	-0.0810048606318	-0.0814873782145	-0.082213101737	-0.0823223782593	-0.0823742565454	-0.0823021837958	-0.0821805336998	-0.0827927629008	-0.0827581728442	-0.0821226380917	-0.0823078375849	-0.0824501985516	-0.0825042377532	-0.0817932546667	-0.0821484446839	-0.0816495142987	-0.0822730905369	-0.08232208748	-0.08245865343	-0.0821737534646	-0.0829172586582	-0.0833855986375	-0.0831538124073	-0.083488461282	-0.0829412623735	-0.0837127177182	-0.0838829624931	-0.0828932557332	-0.0841868044903	-0.0867710217343	-0.0862714461515	-0.0858458913341	-0.0846904850913	-0.0844957514054	-0.0863783649344	-0.0870068476497	-0.0871314126109	-0.0873173653846	-0.0872119368888	-0.087232505791	-0.0862365795813	-0.0861197218841	-0.0866000520941	-0.0859407048779	-0.0863260330784	-0.0876831205063	-0.0877586661024	-0.0875098590767	-0.0866208911853	-0.0854881643298	-0.0886222813581	-0.0897613198975	-0.0902889792306	-0.0902536485955	-0.090906209599	-0.090788124286	-0.0904263141386	-0.0903414275745	-0.0901415793286	-0.0926953811414	-0.0958739538898	-0.0941994696915	-0.0955377157713	-0.0935714293033	-0.09328421083	-0.0936325830508	-0.0934572369098	-0.0917824800966	-0.0927816060417	-0.0917547302258	-0.0914231286122	-0.0928699113756	-0.0882754444326	-0.0899654979912	-0.0899711399215	-0.0884602631126	-0.0911379376995	-0.0911926668906	-0.0910560391312	-0.0928663458259	-0.0947425158809	-0.0969541625641	-0.100087070642	-0.103546259592	-0.114030055038	-0.115720828633	-0.115676369718	-0.116308004779	-0.115151122628	-0.119636657876	-0.111141407655	-0.116401142075	-0.11554478541	-0.119619691252	-0.11985947734	-0.118109346436	-0.11828836204	-0.113818028454	-0.116942328086	-0.11410214837	-0.115343840753	-0.103445421731	-0.0955421040883	-0.107119359912	-0.108793728564	-0.103727997041	-0.103963395803	-0.101669229106	-0.103825837077	-0.0991031573287	-0.0910471794986	-0.093812352125	-0.0977278824729	-0.102240861637	-0.109707460262	-0.104460081338	-0.103481951592	-0.104681906071	-0.103072570242	-0.111743358579	-0.123179163986	-0.126488424845	-0.134732037051	-0.129852323175	-0.138504702439	-0.145946854894	-0.142644614983	-0.131331418217	-0.140716944448	-0.148917667168	-0.145692942903	-0.176090784939	-0.173308381337	-0.172895024661	-0.184397692087	-0.185227071906	-0.173131039534	-0.172661528481	-0.171004203805	-0.200237867348	-0.164732542348	-0.150780543941	-0.183865156495	-0.183637681175	-0.209447481451	-0.20364670271	-0.197462265164	-0.186199145196	-0.197578265801	-0.230327013063	-0.298184112794	-0.286945322058	-0.273896069054	-0.24807719914	-0.257195779826	-0.250622412086	-0.254152891446	-0.252058351211	-0.261999827551	-0.288888508113	-0.185679163376	-0.241018319771	-0.186701172652	-0.26054985888	-0.180434211212	-0.208078541737	-0.265551352396	-0.356440585877	-0.415129877032	-0.451198825422	-0.495655276159	-0.448280588823	-0.747947114472	-0.81934166394	-0.768877797551	-0.86509941568	-1.14905843076	-1.80276336908	-3.26338764415	-4.54126443823	-3.67836434322	-2.65430745885	-2.285706383	-2.17445477391	-2.43956184094	-2.7560253662	-1.24846597155	-1.24786727369	
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__;g__;s__	0.00723653696297	0.00723167090448	0.00724424511699	0.00730993947794	0.00730453221268	0.00729988125469	0.00733076665834	0.00726332693664	0.00727209608227	0.0073192124567	0.00737342092899	0.00735282093047	0.00738818303365	0.00731517367793	0.00752692749839	0.00751651943532	0.00746563216122	0.00746829729815	0.00753688414834	0.00777949229626	0.00774142326325	0.00766853011787	0.00765593949487	0.00737980748305	0.00736780360019	0.00721203243666	0.00758713980523	0.00820437349107	0.00794583221995	0.00801403924926	0.00821392524589	0.00768600307492	0.00720972818652																																																																																																																																																																																																	
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__;g__;s__	-0.0211602987566	-0.0211869940344	-0.021153922967	-0.0211443363674	-0.0211419159745	-0.0210426710774	-0.0210817053043	-0.0209492701182	-0.0209809923292	-0.0209240465375	-0.0209293742677	-0.020940264455	-0.0209221329966	-0.0208907812262	-0.0208541613868	-0.0209561642591	-0.0211443933566	-0.0209089349539	-0.0208781522726	-0.0206838728226	-0.0208144000132	-0.020787311182	-0.020614562544	-0.020610258904	-0.0203485042271	-0.0204457864091	-0.0203755682488	-0.0205828063438	-0.0200658733927	-0.0203299035638	-0.0203012419139	-0.0202821565835	-0.020241311043	-0.0196619440821	-0.0196307272649	-0.0196580326372	-0.0195045812018	-0.0192598283998	-0.0196711131595	-0.0193708745119	-0.020147862443	-0.0204940515316	-0.0199296374341	-0.0197599319717	-0.0195313213652	-0.0191815039011	-0.019240596388	-0.0174184737631	-0.0184166570458	-0.0179015880325	-0.0182171541849	-0.0188907216853	-0.0183279433226	-0.0177092797783	-0.0182453891579	-0.0185684129601	-0.0191865583223	-0.0197160104608	-0.0203696332114	-0.021268872769	-0.0207866986491	-0.0214305291006	-0.0228871793797	-0.0233798692811	-0.0247573788616	-0.0241939399727	-0.0259864765786	-0.0250135399196	-0.023776968365	-0.0246242743362	-0.0248296465121	-0.0257976872873	-0.026467400112	-0.0266169610424	-0.0286375303691	-0.0273922428868	-0.0263314343563	-0.0282185892656	-0.0279849105475	-0.0288094253216	-0.0294530162401	-0.0308978711428	-0.0306028562029	-0.0328120842411	-0.0303948697719	-0.0300311734036	-0.0281056657612	-0.0295932785923	-0.0279360687426	-0.0291296114614	-0.0304611059207	-0.0322215479503	-0.0284161971512	-0.0313401775758	-0.0313288836148	-0.0303971485633	-0.0289150080676																																																																																																																																	
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__;s__	-0.0863161698637	-0.0863296575323	-0.0863156692053	-0.0862925635683	-0.0862920464031	-0.0863538321205	-0.0863433441176	-0.086387197064	-0.0864433844379	-0.0865146181616	-0.0864568002355	-0.086394041746	-0.0868700861614	-0.0868629037423	-0.0868284180628	-0.0867397232078	-0.086908831748	-0.0868796194589	-0.0872179599331	-0.0871163742322	-0.0871040314488	-0.086801265131	-0.0866033223187	-0.0867113777843	-0.0870594572994	-0.0868699906437	-0.0868694095159	-0.0873290393401	-0.0870136748769	-0.0866217226285	-0.0865874495082	-0.0864569357786	-0.0865062816971	-0.0862113741101	-0.0859358734454	-0.0849679259765	-0.085406343047	-0.0857824311509	-0.0857109961296	-0.0863883604485	-0.087103631973	-0.0876715243407	-0.088084784792	-0.0886610159969	-0.088304481301	-0.0882320907796	-0.087586187731	-0.0884315359382	-0.0888175572466	-0.0877775237237	-0.0877916934812	-0.0873825244908	-0.0868694653295	-0.0874173153521	-0.0869822361688	-0.0873344732743	-0.0873875352733	-0.0872765088822	-0.0876593585382	-0.0872384568616	-0.0874158037782	-0.088538668203	-0.0876242397178	-0.0872813580738	-0.0867037374604	-0.0848336115012	-0.0856099500534	-0.0865313398278	-0.0852248224077	-0.0850644092403	-0.0851644933482	-0.0849428710003	-0.083007904644	-0.0828708298664	-0.0825935851405	-0.0836841745102	-0.0813048675356	-0.0816895458947	-0.0812452967938	-0.0828538264043	-0.0824146487749	-0.0849428947319	-0.0860447794652	-0.0863135327521	-0.0842495898108	-0.0833437683448	-0.0840433610377	-0.0858086717634	-0.0861447134747	-0.0887473390065	-0.0892800488675	-0.0890482995405	-0.0923755913988	-0.0921411430558	-0.0907622592346	-0.0895235290857	-0.0878304267048	-0.0866311763427	-0.0877066915511	-0.0908279785315	-0.0951813501665	-0.0946359490297	-0.0914915140027	-0.0899763481876	-0.0902157029349	-0.0916671749028	-0.0896874904617	-0.092971802239	-0.0923982184484	-0.0969108873773	-0.0929323919393	-0.0941244322958	-0.0946711630935	-0.0943953816774	-0.0962972130616	-0.0981426899783	-0.0914429301703	-0.0978614861486	-0.0965691683517	-0.0983691752637	-0.0964024558209	-0.0957169768098	-0.0998860586198	-0.100937859564	-0.097828745306	-0.0880083612342	-0.0842128714858	-0.081035113128	-0.0867234741812	-0.0869329276999	-0.0860586329818	-0.0852768565711	-0.0900891211178	-0.0914954653415	-0.0910113041218	-0.0939262934031	-0.0913676215227	-0.0890770134413	-0.0866451513347	-0.0872498259868	-0.0957053793315	-0.0956086137891	-0.103582594345	-0.105922818584	-0.103676197207	-0.105227066552	-0.118606629345	-0.117227420454	-0.115348340147	-0.115280097814	-0.105578017597	-0.100103059286	-0.105416814341	-0.102485350619	-0.102665524991	-0.104887421015	-0.107701081013	-0.103323935416	-0.109544024685	-0.102123788045	-0.0909249602461	-0.088472695466	-0.083235220052	-0.0768781893266	-0.0861127312534	-0.0814262142413	-0.0744787485234	-0.0815165278888	-0.0872714583339	-0.0948218459526	-0.0951807927136	-0.111663355392	-0.119269702738	-0.114998875525	-0.0891645266369	-0.113865161942	-0.10852189663	-0.112598092278	-0.10871119658	-0.109845592099	-0.123773625202	-0.136603817503	-0.14260133281	-0.133652000606	-0.134059404361	-0.0931206363383	-0.118160521539	-0.118103198389	-0.174267880066	-0.185623087643	-0.174157172708	-0.124555293997	-0.123345596243	-0.128345812271	-0.128228813071	-0.135506376754	-0.0917613252041																													
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__;s__	0.0358343378503	0.0358414059099	0.0358363638356	0.0358417586816	0.0357966683652	0.0357956878866	0.0357650865917	0.0357082544765	0.0356747913025	0.0355600425992	0.0354320692836	0.0355765690725	0.0357528221386	0.0356948191258	0.0358512668438	0.0359104672171	0.0356615289272	0.0355941135118	0.0353632472718	0.0355339171013	0.035672126571	0.0358575349716	0.0360323261106	0.0360059732327	0.0361399797108	0.0365325377868	0.0359929478452	0.0365823495372	0.0358876469341	0.0359798295686	0.0357536064115	0.0365111387326	0.0363414735087	0.0359641453882	0.0358637572363	0.0357246156518	0.0361170021744	0.0361784165373	0.0361234875948	0.0357311080959	0.035595743846	0.0351031082007	0.0351693169388	0.0348633943633	0.0351908822214	0.035022274402	0.0365549567009	0.0364454789938	0.0363103700607	0.0362751110842	0.0370469200274	0.0375898636618	0.0376299458558	0.0368303370672	0.0369155843664	0.0371806607373	0.0371749434125	0.0365481315134	0.0358862582392	0.0366110459183	0.0368591385063	0.0384977715712	0.0378750092659	0.0386645660622	0.0401353064095	0.0389340438583	0.0401507537986	0.0408103413891	0.0390682841793	0.0400147238578	0.0399418431981	0.0400218894103	0.0405677406362	0.0409839576568	0.03950620025	0.0379619774628	0.0361866700042	0.0376806240741	0.0380086146171	0.0386518504716	0.0413537728255	0.0427653216931	0.0410024649304	0.0428883634884	0.0437299137117	0.0465944314547	0.0471636511114	0.0461336610247	0.0472597277211	0.0463944505766	0.045328251252	0.0456858937484	0.0439757235894	0.045786681498	0.0447470502888	0.0437997441107	0.0431886477937	0.0458877324865	0.0509936765763	0.0540675729071	0.0536958893842	0.0547097221255	0.0574626340967	0.0544565306906	0.057035253522	0.0619787546617	0.0665817946654	0.0649156821037	0.0642396960591	0.0628008955547	0.0638206100247	0.064433143901	0.065545649294	0.066610307215	0.0645934037654	0.0653387401784	0.065849410527	0.071879134287	0.0727000399207	0.0723859679382	0.0711234100146	0.0623492400094	0.0609993441235	0.0576566313443	0.0512191269831	0.0530609686503	0.0565660873254	0.0607721788701	0.055692179394	0.0536380252509	0.0522353019288	0.0584783131195	0.0557242662675	0.0544086238535	0.0539468108838	0.0598881069648	0.055730382998	0.0566603082341	0.0478028342791																																																																																							
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__	-0.0925785866756	-0.0926072988555	-0.0925794015306	-0.0925881204077	-0.0926005320215	-0.0925489454313	-0.0925712796582	-0.0926666781629	-0.0926552246015	-0.0928288300564	-0.0931850364561	-0.093130808626	-0.0932344708021	-0.0931615973026	-0.0932496296784	-0.0932782561452	-0.0934401788396	-0.0935203482505	-0.0938335415998	-0.0936633287552	-0.0933922654877	-0.0933709653181	-0.0932730463563	-0.0931211024827	-0.0931379250786	-0.0937327393352	-0.093765709319	-0.0939321490876	-0.0938127411883	-0.093733319714	-0.0937278021722	-0.0936302795292	-0.093083245167	-0.0933070123032	-0.0933928306751	-0.0933747131769	-0.0935112852902	-0.0935920392109	-0.0939466887551	-0.0941571094968	-0.0941245671933	-0.0948344601165	-0.0948100527785	-0.0949726828377	-0.0952929337873	-0.0953331382669	-0.0953547003834	-0.0956362719178	-0.0955936337111	-0.0950131311796	-0.0941502329297	-0.0947789144061	-0.0938436033909	-0.0930372929046	-0.0935163105768	-0.0938310654231	-0.0946814931854	-0.0947257283776	-0.0944426600239	-0.0937349862368	-0.0944089198328	-0.0960574848108	-0.0962416334207	-0.0950529669781	-0.0932535537295	-0.0932144208116	-0.0942673956259	-0.0945705427773	-0.0961348906345	-0.0967252888591	-0.0967492188036	-0.0967906690456	-0.0979184075174	-0.0990903394035	-0.0977933926259	-0.0962342285712	-0.0970652883744	-0.0959136251336	-0.0970373184037	-0.0970839282137	-0.0975270600242	-0.0987776006971	-0.0980681219694	-0.0987553237479	-0.0996454593287	-0.0998842800928	-0.100215835779	-0.105640706203	-0.104830626983	-0.104290984028	-0.10496462244	-0.105743055232	-0.105240225781	-0.103640664916	-0.103189761011	-0.102793965393	-0.108715433713	-0.110007063749	-0.109261659045	-0.110953864938	-0.109919226554	-0.110054136449	-0.110640558877	-0.107568925017	-0.10762543625	-0.108243972156	-0.112393855762	-0.109005679804	-0.109532626782	-0.111910998062	-0.111535314631	-0.111156870915	-0.110118923144	-0.110068680559	-0.110188321079	-0.107822000488	-0.110503931653	-0.115624888664	-0.113266248058	-0.112502503525	-0.11797816245	-0.123293846279	-0.122065279722	-0.125755929189	-0.123993020315	-0.124674575741	-0.126497719543	-0.12830887588	-0.129608749436	-0.124426644682	-0.125086447317	-0.119117148263	-0.122028168453	-0.1195757666	-0.121560530332	-0.132734364153	-0.138552664124	-0.128815615259	-0.123231515329	-0.128263237325	-0.126863809394	-0.124682699718	-0.120377849173	-0.119142530217	-0.122844236039	-0.126361871575	-0.134809119792	-0.135090651273	-0.123145071922	-0.130683813533	-0.138994012954	-0.132078373776	-0.1361055424	-0.125706364023	-0.130073814677	-0.133208727396	-0.158577073704	-0.142328505951	-0.139455074803	-0.138509252439	-0.133085637339	-0.13078245561	-0.130952329104	-0.129702872887	-0.127205628775	-0.115187726147	-0.1149875284	-0.114220238645	-0.111896392153	-0.105763296513	-0.116394171807	-0.113413777564	-0.117594149182	-0.128705822249	-0.146791776246	-0.167513660931	-0.160541161311	-0.16474034078	-0.161191882913	-0.162160303993	-0.170848834122	-0.171068691535	-0.171015315955	-0.152002958019	-0.188331633421	-0.169294643983	-0.139703747574	-0.139628456911	-0.144503717651	-0.166952440765	-0.179671697886	-0.205466021709	-0.19634047926	-0.248221528446	-0.235881242259	-0.256851740016	-0.30431357411	-0.281813737654	-0.248271318364	-0.287476065892	-0.291231793485	-0.291667765116	-0.291998504259	-0.369058963043	-0.473566643083	-0.548163931253	-0.601801185207	-0.601373902964	-0.617524583705	-0.63449621649	-0.631944930606	-1.00942188907	-1.19487011406	-1.45587893543	-1.84765341715	-3.41742677517	-4.2778246019	-1.94623306937	-1.40861141408	-1.11496950709	-0.642508486672	-0.521359102072				
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__;s__	-0.0432721560654	-0.0432643395548	-0.0432578648122	-0.0432385397846	-0.0432187677756	-0.0431828927267	-0.043276646085	-0.0432479806122	-0.0432411827599	-0.0433174290874	-0.0434801682683	-0.0434646111199	-0.0435441167347	-0.0435895579867	-0.0434412849452	-0.0433946216557	-0.0434241222917	-0.0436035919445	-0.0438832258237	-0.043972379905	-0.0438693417878	-0.0436676085042	-0.0436119901971	-0.0435134190492	-0.0436795702778	-0.0436839644068	-0.0440922693054	-0.0442812613557	-0.0438392979248	-0.0438506297516	-0.0438310263537	-0.0437843788889	-0.0434413085903	-0.0427982296292	-0.0428799518913	-0.0426033434272	-0.0432250155477	-0.0435761604992	-0.043893009124	-0.0438054398581	-0.0435705382295	-0.0451431678609	-0.0455325432395	-0.0463246145527	-0.0459898302388	-0.0457758653987	-0.0458378087858	-0.0456077425732	-0.0461491678571	-0.0465517536672	-0.046182397405	-0.0461187653022	-0.0454447139277	-0.0450586011129	-0.0446540905981	-0.0453472781946	-0.0456567239718	-0.0462324298995	-0.0451882722372	-0.0439591026047	-0.0438115208561	-0.0448013382879	-0.0431185048761	-0.0449187265936	-0.0447192111507	-0.0451196658636	-0.0433718035304	-0.0442456648059	-0.0442851867777	-0.0445120102344	-0.0451204730038	-0.0445477447127	-0.0415812337197	-0.0422071693852	-0.0430706988866	-0.0431114304635	-0.042678309572	-0.0441241648602	-0.0448741031309	-0.043743517245	-0.0459940420958	-0.0444100427495	-0.0450240565895	-0.0456372033764	-0.0444877722916	-0.0443042389167	-0.0458949946782	-0.0478569240668	-0.0471017936717	-0.0476795879493	-0.0490703269185	-0.0481337055995	-0.0464378145441	-0.049989406583	-0.0497559348424	-0.0492892712478	-0.0478384383777	-0.0496609991019	-0.0493020571283	-0.0506393312582	-0.0536277909464	-0.0534118463491	-0.0534891885678	-0.0519647985212	-0.0501260766616	-0.0505129691304	-0.0447278012846	-0.0452009336925	-0.0487390132517	-0.0476729434803	-0.0463778728708	-0.0462419501739	-0.0473198217478	-0.05466543235	-0.0544937548207	-0.0560066985384	-0.0583494905185	-0.0566289287084	-0.0558498980206	-0.0559168307228	-0.0536079776022	-0.0533777603943	-0.054717976734	-0.0518413028919	-0.0532558658429	-0.0508086443069	-0.0510965430895	-0.0529012202938	-0.0482971566128	-0.0475789953236	-0.0464665544419	-0.0338256472384																																																																																														
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__	-0.0103201183455	-0.0103049978872	-0.0103082612621	-0.0103121764215	-0.0102787514518	-0.0102120479425	-0.0103304063644	-0.0103473736577	-0.0103699913846	-0.0104300569622	-0.0106538233341	-0.0105571571954	-0.0105527669899	-0.0104098392901	-0.0101903886372	-0.0101897473057	-0.0103111086453	-0.0105110655288	-0.0108155959026	-0.0106132547284	-0.0109333009548	-0.0109788095069	-0.0113856664699	-0.0113570593704	-0.0112670641021	-0.0111779354043	-0.0109143016736	-0.0107209247719	-0.0104093634094	-0.0101129892523	-0.0100426872971	-0.0102067902049	-0.0100680967252	-0.00985764625522	-0.00996132123544	-0.0101577970845	-0.0107930349325	-0.0111518480547	-0.0115143472541	-0.0115924777598	-0.0115614828858																																																																																																																																																																																									
