coefficient	501_f	500_f	499_f	498_f	497_f	496_f	495_f	494_f	493_f	492_f	491_f	490_f	489_f	488_f	487_f	486_f	485_f	484_f	483_f	482_f	481_f	480_f	479_f	478_f	477_f	476_f	475_f	474_f	473_f	472_f	471_f	470_f	469_f	468_f	467_f	466_f	465_f	464_f	463_f	462_f	461_f	460_f	459_f	458_f	457_f	456_f	455_f	454_f	453_f	452_f	451_f	450_f	449_f	448_f	447_f	446_f	445_f	444_f	443_f	442_f	441_f	440_f	439_f	438_f	437_f	436_f	435_f	434_f	433_f	432_f	431_f	430_f	429_f	428_f	427_f	426_f	425_f	424_f	423_f	422_f	421_f	420_f	419_f	418_f	417_f	416_f	415_f	414_f	413_f	412_f	411_f	410_f	409_f	408_f	407_f	406_f	405_f	404_f	403_f	402_f	401_f	400_f	399_f	398_f	397_f	396_f	395_f	394_f	393_f	392_f	391_f	390_f	389_f	388_f	387_f	386_f	385_f	384_f	383_f	382_f	381_f	380_f	379_f	378_f	377_f	376_f	375_f	374_f	373_f	372_f	371_f	370_f	369_f	368_f	367_f	366_f	365_f	364_f	363_f	362_f	361_f	360_f	359_f	358_f	357_f	356_f	355_f	354_f	353_f	352_f	351_f	350_f	349_f	348_f	347_f	346_f	345_f	344_f	343_f	342_f	341_f	340_f	339_f	338_f	337_f	336_f	335_f	334_f	333_f	332_f	331_f	330_f	329_f	328_f	327_f	326_f	325_f	324_f	323_f	322_f	321_f	320_f	319_f	318_f	317_f	316_f	315_f	314_f	313_f	312_f	311_f	310_f	309_f	308_f	307_f	306_f	305_f	304_f	303_f	302_f	301_f	300_f	299_f	298_f	297_f	296_f	295_f	294_f	293_f	292_f	291_f	290_f	289_f	288_f	287_f	286_f	285_f	284_f	283_f	282_f	281_f	280_f	279_f	278_f	277_f	276_f	275_f	274_f	273_f	272_f	271_f	270_f	269_f	268_f	267_f	266_f	265_f	264_f	263_f	262_f	261_f	260_f	259_f	258_f	257_f	256_f	255_f	254_f	253_f	252_f	251_f	250_f	249_f	248_f	247_f	246_f	245_f	244_f	243_f	242_f	241_f	240_f	239_f	238_f	237_f	236_f	235_f	234_f	233_f	232_f	231_f	230_f	229_f	228_f	227_f	226_f	225_f	224_f	223_f	222_f	221_f	220_f	219_f	218_f	217_f	216_f	215_f	214_f	213_f	212_f	211_f	210_f	209_f	208_f	207_f	206_f	205_f	204_f	203_f	202_f	201_f	200_f	199_f	198_f	197_f	196_f	195_f	194_f	193_f	192_f	191_f	190_f	189_f	188_f	187_f	186_f	185_f	184_f	183_f	182_f	181_f	180_f	179_f	178_f	177_f	176_f	175_f	174_f	173_f	172_f	171_f	170_f	169_f	168_f	167_f	166_f	165_f	164_f	163_f	162_f	161_f	160_f	159_f	158_f	157_f	156_f	155_f	154_f	153_f	152_f	151_f	150_f	149_f	148_f	147_f	146_f	145_f	144_f	143_f	142_f	141_f	140_f	139_f	138_f	137_f	136_f	135_f	134_f	133_f	132_f	131_f	130_f	129_f	128_f	127_f	126_f	125_f	124_f	123_f	122_f	121_f	120_f	119_f	118_f	117_f	116_f	115_f	114_f	113_f	112_f	111_f	110_f	109_f	108_f	107_f	106_f	105_f	104_f	103_f	102_f	101_f	100_f	99_f	98_f	97_f	96_f	95_f	94_f	93_f	92_f	91_f	90_f	89_f	88_f	87_f	86_f	85_f	84_f	83_f	82_f	81_f	80_f	79_f	78_f	77_f	76_f	75_f	74_f	73_f	72_f	71_f	70_f	69_f	68_f	67_f	66_f	65_f	64_f	63_f	62_f	61_f	60_f	59_f	58_f	57_f	56_f	55_f	54_f	53_f	52_f	51_f	50_f	49_f	48_f	47_f	46_f	45_f	44_f	43_f	42_f	41_f	40_f	39_f	38_f	37_f	36_f	35_f	34_f	33_f	32_f	31_f	30_f	29_f	28_f	27_f	26_f	25_f	24_f	23_f	22_f	21_f	20_f	19_f	18_f	17_f	16_f	15_f	14_f	13_f	12_f	11_f	10_f	9_f	8_f	7_f	6_f	5_f	4_f	3_f	2_f	1_f
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__;otu__1081058	0.00745624203406	0.00762253544115	0.00762469067238	0.0075612246731	0.00734455852056	0.00733840029419	0.00708319634463	0.00699114503031	0.00683057417201	0.00684707305857	0.00692004985069	0.00689890335285	0.00696190217499	0.00715444642807	0.00696566773476	0.00699511929493	0.00717941432787	0.0071904788411	0.00712524829346	0.00731892939984	0.00739449192907	0.0075184436586	0.00750892297673	0.00747373433563	0.00744044130747	0.00750744916163	0.00747189104828	0.00750121510172	0.00723723883234	0.00719505713323	0.00705215534852	0.00728652684383	0.00736895802561	0.00742399223478	0.0073957486874	0.00745677597548	0.00751230551218	0.00724305445566	0.00728557227607	0.00734539092324	0.0073806325088	0.0075442697653	0.00737420097641	0.00741829998561	0.00731898620999	0.00735563203676	0.00738947661186	0.00749216173688	0.0074845422921	0.00757837870029	0.00736888778097	0.00755817081843	0.00731885100012																																																																																																																																																																																																																																																																																																																																																																																																																																																																
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__;s__;otu__4454531	-0.0133231403991	-0.0133501402344	-0.0132941678196	-0.0132856008759	-0.0133079601894	-0.0133189693061	-0.0131826892425	-0.0131269886986	-0.0130367928221	-0.0129304580166	-0.0129286746708	-0.0128972422899	-0.0130983142686	-0.0129950204899	-0.0130096571503	-0.0129649585822	-0.0127251536858	-0.0127172269904	-0.012807250861	-0.0127614280638	-0.0127605282065	-0.0130103574037	-0.013105799613	-0.0131992154686	-0.0130839821645	-0.0130751690125	-0.0130634011533	-0.0130093315586	-0.013263013665	-0.0130340724232	-0.0130938884253	-0.013098326779	-0.0131854315069	-0.0134236377008	-0.0134123190018	-0.0135733521858	-0.0136235765553	-0.0136178352418	-0.0136513752898	-0.0138474875217	-0.0140218901029	-0.013883316311	-0.0136395714655	-0.0136941684012	-0.0138613995494	-0.0138874801212	-0.0138877862908	-0.0138660078594	-0.0137739983398	-0.0139998686727	-0.0137946616392	-0.0139649050994	-0.0137441114509	-0.0137822997018	-0.0138698351933	-0.013921125816	-0.0140199473167	-0.0140111767992	-0.0139211176447	-0.0139121730894	-0.0141081735602	-0.0141359713191	-0.0137057945334	-0.013505914885	-0.0135669519646	-0.0137913087511	-0.0139751520273	-0.0139609373191	-0.0141616985811	-0.0140204875856	-0.0140855679809	-0.0141295564818	-0.0144305955057	-0.0142401727509	-0.0142671842224	-0.0143414104083	-0.0143708094062	-0.0143449765164	-0.0140069364878	-0.0141588460901	-0.0139764735182	-0.013873522064	-0.0138458763903	-0.0139579313401	-0.0139067558758	-0.0140360015554	-0.0140344966186	-0.0140230602385	-0.0137585647525	-0.0137488940067	-0.0136957171619	-0.0136688029861	-0.0139343004827	-0.0140280523726	-0.0139273512308	-0.0140691268653	-0.0142265869253	-0.0138619307453	-0.0144161832782	-0.0145779906752	-0.0144685247485	-0.0147016389129	-0.0149354375594	-0.0148937276025	-0.0147566236773	-0.0145274793826	-0.0145858290817	-0.014631542523	-0.0147989997432	-0.0147017233582	-0.0147485074875	-0.0149111353433	-0.0148522409878	-0.0148302257319	-0.0152278022867	-0.0149907589039	-0.0147364960524	-0.0151923198132	-0.0154635756007	-0.0153411841325	-0.015712739144	-0.0158260831319	-0.0158292657553	-0.0154688980637	-0.0154419417953	-0.0150379854845	-0.015010562565	-0.015293678463	-0.0155078724376	-0.0156589729437	-0.0157186419623	-0.0155724687462	-0.0155221417873	-0.0152041252412	-0.0151154290073	-0.0150308340864	-0.0147110389064	-0.0143721701509	-0.0144754467664	-0.0144461072628	-0.0146806908704	-0.01459410773	-0.0150299766119	-0.0150992498377	-0.0154085633185	-0.0154750693115	-0.0153109728655	-0.015625542176	-0.0156128337161	-0.0151633801896	-0.0152265697435	-0.0153571765734	-0.015115422743	-0.0150417834366	-0.0150652474951	-0.0153250602345	-0.0148036856352	-0.0151312507553	-0.0153693799307	-0.0153872636145	-0.0154578962595	-0.0154090797648	-0.0152282968768	-0.0150819476926	-0.0155836106816	-0.0156118230997	-0.0157354882748	-0.0158448590686	-0.0157585401201	-0.0161254918476	-0.0165288834638	-0.0165161615837	-0.0161792331866	-0.0162309513348	-0.0162227228624	-0.016053607239	-0.0160595455516	-0.0153446916481	-0.0156742949608	-0.0157123167873	-0.0154989297276	-0.0154145065608	-0.0154929436834	-0.0160805084593	-0.0161058681435	-0.0157702900986	-0.0154080875873	-0.0156966740662	-0.0154842528154	-0.0154865096335	-0.0152648172644	-0.0154610752985	-0.0154354488625	-0.0151913597148	-0.0149954262588	-0.01501129448	-0.0152715643475	-0.0149048347177	-0.0144562364728	-0.0149984398863	-0.0150672044365	-0.014994272063	-0.0153574718221	-0.0153978746359	-0.0157405719261	-0.0153812868313	-0.0159501953038	-0.0159714938355	-0.0160953339054	-0.0164954868906	-0.0161246299864	-0.0159205662216	-0.0161701390885	-0.0165558869094	-0.0162360431485	-0.0166355455214	-0.0151399458002	-0.0153542485049	-0.0153684611272	-0.0150888691708	-0.0149809039048	-0.0151084535727	-0.0152448397705	-0.0153254228754	-0.0153597290115	-0.0151200420791	-0.014973633339	-0.0154504558499	-0.0148879482074	-0.0150837569353	-0.0151376831417	-0.0147728434165	-0.0142481699263	-0.014516171908	-0.0147007814183	-0.0142365914291	-0.013932649757	-0.0140913720982	-0.0139204981094	-0.0146823500837	-0.0147942706705	-0.0151978525551	-0.0151729230538	-0.0158623712293	-0.015883261705	-0.0143932680652	-0.0151452668879	-0.0150532491243	-0.0154159171224	-0.0161456292503	-0.0152551905021	-0.0153768027097	-0.0152881341946	-0.014940126044	-0.0163984835481	-0.0163089973975	-0.0159401042421	-0.0166432228036	-0.0171716643581	-0.0169483430854	-0.017768587042	-0.0178611018351	-0.0179295516415	-0.0175477014459	-0.0176339880404	-0.0175217858471	-0.0175521348146	-0.0169927229019	-0.0175795443804	-0.0179693132924	-0.017402920271	-0.0178045142314	-0.0179472320993	-0.0181548228694	-0.0183677284169	-0.0179250855345	-0.0168501404704	-0.0160753117485	-0.0164828180907	-0.0178930649851	-0.0175031688526	-0.0180925570358	-0.0187309547725	-0.0184460898595	-0.0189975650887	-0.018706991518	-0.0194209314414	-0.0196130513325	-0.0194308585509	-0.0197645696898	-0.0203607868234	-0.0205317916151	-0.02068125581	-0.0219299893235	-0.0220598988449	-0.0217974310899	-0.0216939462986	-0.0211584971235	-0.0199857133419	-0.0209818689431	-0.0210982863877	-0.0212308956529	-0.0210095690577	-0.0209790401956	-0.0208332941389	-0.0205227969712	-0.0211175929123	-0.0213384912957	-0.0212188783713	-0.0224866707364	-0.0223859830208	-0.0230254722687	-0.0216554987811	-0.0217110919544	-0.0205767402984	-0.0219606196429	-0.0221427841794	-0.0224666625914	-0.0223481604564	-0.0224633660114	-0.020965497616	-0.0221559499633	-0.0237755428419	-0.0234071476739	-0.0240430582543	-0.023721259525	-0.0243166706045	-0.0254462138292	-0.024088256841	-0.0262130729116	-0.0253324854936	-0.0259007180624	-0.0276260746565	-0.025727169981	-0.0251648998677	-0.0256889804306	-0.0245937458781	-0.0234369312635	-0.0230979611564	-0.0234633967696	-0.0255800674859	-0.0258355191727	-0.0249820787275	-0.0233393829696	-0.0231471158264	-0.0240258365103	-0.0239340764403	-0.0234234225352	-0.0254312178076	-0.0266150493027	-0.0269411309959	-0.0248557829996	-0.0236050801388	-0.0231454058363	-0.0219152180497	-0.0229156650845	-0.0235922031354	-0.0251498779164	-0.0235651656012	-0.026219071067	-0.026182223616	-0.0257629342101	-0.0235192697679	-0.0230344231088	-0.0225390454007	-0.0247359272508	-0.025836467833	-0.0233099099828	-0.0235302093824	-0.0240623958216	-0.0237361426849	-0.0246257757114	-0.0245052138956	-0.02574034645	-0.0226007903646	-0.024341762768	-0.0239057513237	-0.0268210978798	-0.0252613338765	-0.0255346011325	-0.0238357767441	-0.0231231866251	-0.0216030616917																																																																																																																						
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__;otu__2996838	0.00771100214799	0.00760128870075	0.00770351160381	0.00767081023607	0.00764823947757	0.0075491506614	0.00780992534557	0.00786815103577	0.00790439043901	0.00798420534959	0.00796760509947	0.00790415974494	0.00786872149682	0.00786943470319	0.00766421337061	0.00777101408532	0.00769309663238	0.00771488640066	0.00776909284595	0.0079352019201	0.0081490198434	0.00804728038356	0.00818374999937	0.00807470997402	0.00823517631672	0.00817228824637	0.00815144624647	0.00804030925542	0.00795060753394	0.00803703935923	0.00809297647594	0.00808548967644	0.00803036607504	0.00807680137167	0.00772345144106	0.00767948477724	0.00821705349853	0.00839610805705	0.00841777330745	0.00822491967969	0.00800985111888	0.00793419728615	0.00798157817803	0.00800574541013	0.00825493254053	0.00825885006523	0.00835512478136	0.00833382010872	0.0084739859841	0.00850125980336	0.00860459425148	0.00890449892075	0.00870686918807	0.00871249866858	0.00897068460226	0.00884903236764	0.00906691312228	0.00874043983575	0.00880563298721	0.00871253188562	0.00858760482851	0.00874923267499	0.00890115763427	0.008871369928	0.00883729131213	0.00873388821999	0.0085369910989	0.00860861137119	0.0084909662123	0.00877116345453	0.00877018502253	0.00863676662431	0.00884354700247	0.00933089473745	0.00915403363687	0.00904947714864	0.00903409145843	0.00920513366414	0.00937607935078	0.00931323157798	0.00929880156094	0.00938845962774	0.00940771949417	0.00940252954365	0.00944115118712	0.00963600772076	0.00972773646333	0.00956256087551	0.00935201184122	0.00963427770765	0.00994800794854	0.00966164620456	0.00939035273314	0.00925661627853	0.00940850091015	0.0094760320373	0.00920036050842	0.0091291754786	0.00926324751314	0.00903600068891	0.00889008514788	0.00900871971665	0.00916025983507	0.00906408735449	0.00900015180564	0.00928173608358	0.00932943606871	0.00935865527187	0.00918370015817	0.00944846195579	0.00921107342367	0.009193224748	0.00905302463536	0.00921708960676	0.0094168182428	0.00936162116035	0.00937594134286	0.00929373946606	0.00940046748787	0.00933476259618	0.00884070129924	0.00891850197047	0.00906280271676	0.00880255885458	0.00905154973956	0.00941859308113	0.00954633720824	0.00955095748432	0.0095715437798	0.00969555422928	0.00921373062035	0.00916657752521	0.00914071323498	0.00914972566731	0.00904179526579	0.00893518979647																																																																																																																																																																																																																																																																																																																																																																													
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__;otu__176062	0.0114523980745	0.0115896520337	0.0117689586813	0.0117822171042	0.0118474319142	0.0119038003511	0.0119267270465	0.0120885191607	0.0121519879552	0.0122498236794	0.0121771835036	0.0120650213598	0.0119082919976	0.011976939116	0.012166789383	0.012139488623	0.012199144124	0.0122360857075	0.012386596572	0.0124161871526	0.0123281927277	0.0122543618888	0.0122322018386	0.0123974149664	0.0123265829954	0.0122895893272	0.0121067871014	0.012137330057	0.0121171600257	0.0120705809793	0.0119644847708	0.0120257761977	0.0118821098404	0.0116671592867	0.011521754986	0.011621626364	0.0115691599885	0.0115466801055	0.0116084096927	0.0115995752365	0.0115748707036	0.0116303427539	0.0116250859762	0.0121198764593	0.0120830786084	0.0120496226418	0.0120719043598	0.0121179767283	0.0123525457974	0.0124152445235	0.012524857961	0.0127518830006	0.0130064117739	0.0129991806074	0.0128493310838	0.0130237070421	0.0131917345697	0.0134019288843	0.0134350733994	0.0134369196661	0.0135822111215	0.01335729335	0.0136131215229	0.0135056185028	0.0135975315309	0.0137014262243	0.0135496945107	0.0135657237503	0.0135287554742	0.0135666660502	0.0133740999955	0.0131541935853	0.0133744567205	0.0132371007507	0.0131550941284	0.0132881198128	0.0132338091471	0.0130556764146	0.0131478849695	0.0130703947218	0.0130073372744	0.0132549922835	0.0135029950427	0.0136162763883	0.0136286650737	0.0137373642909	0.0135161541629	0.0134419833813	0.0137165233655	0.0136067454571	0.0137080089131	0.0139892180886	0.0140240139409	0.0135651806851	0.0134424581629	0.0137220466886	0.0138899971213	0.0135188968499	0.0134075783166	0.0135837556052	0.0138643591306	0.0134318895733	0.0133250399462	0.0134405765892	0.0135401643945	0.0136548929217	0.0137353148526	0.0136204672757	0.0135767831791	0.0131536565027	0.0132899626379	0.0133891713599	0.0137431947152	0.0135556007698	0.0136115354954	0.0139191109407	0.0135850833906	0.0136080084476	0.0134909220474	0.013397470155	0.0133978047024	0.0137752202327	0.0136379565542	0.0139213232704	0.0138826431112	0.0135208369254	0.0132395965065	0.0133379563218	0.0129260324918	0.0128765937871	0.0127592654451	0.012624429355	0.0130045852865	0.0129819839459	0.0128333847151	0.0129930784516	0.0130267089447	0.013133349467	0.0129265832241	0.0130424914024	0.0131544592499	0.0125031831947	0.012920586325	0.012591882903	0.0128050656114	0.0131239366025	0.0130755449501	0.0128075583207	0.0130788427455	0.0129253481524	0.0125202768924	0.012841623337	0.0128480214944	0.0125532186089	0.0126712444931	0.0123531505797	0.0124127101294	0.0126089696935	0.0127803609671	0.0127978845588	0.0128593778269	0.0128218774476	0.0129624048639	0.0128847983745	0.0132426080433	0.0133235556329	0.0137517556503	0.0135220173442	0.0133612025828	0.0131714678844	0.0132214296039	0.0133013536573	0.0131135696438	0.0131141184972	0.0135874910545	0.0136245757344	0.0132946184135	0.0131627154513	0.0133711631032	0.013355206565	0.0137184988329	0.0135252380252	0.0138007925949	0.0138486603142	0.0135966988791	0.0136075893908	0.0137165667739	0.0129917819989	0.0129854028661	0.0132326007061	0.0140455954184	0.0144382819418	0.0141118496376	0.014167664304	0.0141832276613	0.0142551851552	0.0140178911175	0.0146718845615	0.0147180904562	0.0143128586867	0.0143727119638	0.0140120472792	0.0140498807893	0.0133655513105	0.0136878210278	0.0138343286516	0.014393191665	0.0139752096308	0.0135198140402	0.0137433097627	0.0137261812088	0.013528208761	0.0136614245437	0.0143158984927	0.0148768299599	0.0147382642042	0.0141224290589	0.0140367404685	0.0140936321238	0.0140029418713	0.0140162816279	0.0144952275212	0.0146077617102	0.0143222583442	0.0133716362996	0.013580244351	0.0134060404032	0.0138406499551	0.0129671467522	0.0130260215423	0.0134065584984	0.0141199858824	0.0145101067321	0.014291285737	0.0147679525454	0.0146934913097	0.0148216089826	0.015533602958	0.0155936579845	0.0165085812345	0.0163131622357	0.0167886221347	0.0170553067199	0.0174963678759	0.0167154974876	0.0167586331789	0.016284978361	0.01597510743	0.0165858680895	0.016431738406	0.0166029784958	0.0163249354987	0.0155212575226	0.015611699435	0.0163770685332	0.0169077459217	0.0175151017528	0.01740356573	0.017808216649	0.0179576676944	0.0180154110032	0.0182701483009	0.0184400055503	0.0178962717228	0.0180817370797	0.0182370114749	0.0180419368856	0.0186864186264	0.0182693407876	0.0184203325994	0.0197046675603	0.0200129160151	0.0194990674752	0.0190766196363	0.0186973471182	0.0168276489619	0.0168976957753	0.0172637524689	0.017300993095	0.0167469175585	0.0173639834057	0.0179180978653	0.0178420560774	0.017405617605	0.0170207677172	0.0167047744083	0.0167745842288	0.016804940666	0.0165485232472	0.0167121517911	0.0168315140621	0.0168655718368	0.0178439168001	0.0167274446187	0.0175415652851	0.0180647323745	0.0178184016294	0.0174768836514	0.0165802898186	0.0164003339271	0.0164821834393	0.016829177039	0.0168067209804	0.0164155218523	0.0173175975631	0.0169297181454	0.0177776387583	0.0185918737036	0.0182874378206	0.0185853459987	0.0191352467647	0.0191847593598	0.0179929930158	0.0192877232706	0.0201837806678	0.0189111486083	0.0173368895344	0.0177340146112	0.0186842609235	0.0184856697139	0.0196281639968	0.0203428168611	0.0200639579072	0.0183717404673	0.0187664893805	0.0189220321953	0.0193005580671	0.0187993709232	0.018076031042	0.0177168984253	0.0186957134661	0.0180692815256	0.0188403493636	0.0208062869824	0.0215822526176	0.0205229570519	0.0193115498236	0.0192497244725	0.021750623529	0.0211300620486	0.0204519498464	0.0200538920106	0.0183440745841	0.0186691098775	0.0188443527421	0.0184725316831	0.0216096419014	0.0213020025284	0.0183235725344	0.0216546729004	0.0218656263852	0.0206791766321	0.0198388078438	0.0199222572643	0.0195469662956	0.0180821941178	0.0210290717294	0.0211853958041	0.021979926697	0.0226739445105	0.0223205476423	0.0221329863285	0.0229832284058	0.0266280891869	0.0275719333452	0.0265148866328	0.0248603939309	0.0244247045228	0.0247846094541	0.0277123111074	0.0283694495612	0.0273526131183	0.0248235651264	0.0233894284432	0.0266288298526	0.0268247336276	0.0265498940812	0.028427078643	0.0283557197383	0.0254238800257	0.0280193358404	0.0242719623924	0.0254825516581	0.0250273236097	0.025326559472	0.026339385949	0.0251955521265	0.0247238450212	0.0232442521998	0.0214901458533																																																																																																															
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__;otu__2017729	-0.0075540739831	-0.00760713921904	-0.00756841835571	-0.00748746479842	-0.00765483585556	-0.00778512985564	-0.00775190871554	-0.0078344917278	-0.00789695089797	-0.00798520547854	-0.00794026373323	-0.00790912882331	-0.00791724241869	-0.00784057819208	-0.00775385559556	-0.00776221379068	-0.00777847711004	-0.00775362081546	-0.00773469425708	-0.00769305501271	-0.00768657132296	-0.00757884065866	-0.00754782487668	-0.00747078975936	-0.00719234681499	-0.00727718786639	-0.00751608216664	-0.0074650545036	-0.00748865243917	-0.0074007364846	-0.00748893244522	-0.00729698382263	-0.00715322674169	-0.00717755438356	-0.00718327921563	-0.0072029901682	-0.00729754120554	-0.00728045209915	-0.00734683305428	-0.00734542461764	-0.00720317074727	-0.00738743362474	-0.00725986311358	-0.00710410286485	-0.00734851867611	-0.00732411217835	-0.00746272598597	-0.00752978295278	-0.00751703463402	-0.00763394492006	-0.00773486007272	-0.00761579993275	-0.00754169078866	-0.00751294143918	-0.00764702137066	-0.00778696665253	-0.00792956572321	-0.00799234520403	-0.00824439897084	-0.00838138875881	-0.00837063291467	-0.00830506954704	-0.00806147223208	-0.00785218137618	-0.00793764324535	-0.0077935916288	-0.00790310017555	-0.00788760204981	-0.00830866650575	-0.00806342649531	-0.00805159067485	-0.00790986831917	-0.00789842416136	-0.00794128516537	-0.00778671736715	-0.00759443645889	-0.00758220424492	-0.00794978566457	-0.00785547558848																																																																																																																																																																																																																																																																																																																																																																																																																																						
